gene_name	Calu3_COV2_Rep1	Calu3_COV2_Rep2	Calu3_COV2_Rep3
CD22	-0.4732711990208719	-1.175109929535273	-1.175109929535273
CD226	0	1.410964047443681	1.3213505547155622
CD24	0.25	0.25	0.25
CD244	0.024883918387728632	-1.201838730514401	-0.4999999999999999
CD247	2.9486039665875268	2.5055919532571136	0.75
CD248	0	1.3213505547155622	0
CD27	0.951838730514401	0	0.5
CD274	2.1609640474436813	0.646240625180289	0.792481250360578
CD276	1.2718657103125848	0.396240625180289	0.396240625180289
CD28	0	0.396240625180289	0.646240625180289
CD2AP	-1.0218657103125848	-0.2718657103125848	-1.0218657103125848
CD2BP2	0.396240625180289	0.25	0
CD300A	0.23585411790840805	-0.17510992953527305	-0.223271199020872
CD300C	-0.5218657103125848	2.1334183180060755	-0.12562508513229576
CD300E	0	0.951838730514401	0
CD300LB	-1.711372512736094	-2.253853763096672	-2.357613137916383
CD300LD	-1.0562415912500684	-0.9904829897916201	-1.0562415912500684
CD300LF	0.8304820237218405	1.3886472129194094	1.7555919532571136
CD300LG	0	0.25	0.396240625180289
CD320	-0.7018387305144012	-0.16383795715313854	-1.2443199808749792
CD33	-1.292481250360578	0.542481250360578	-0.896240625180289
CD34	0.75	2.09807935569469	0
CD36	1.34807935569469	0.646240625180289	0.396240625180289
CD37	1.7823207542362418	0.792481250360578	0
CD38	1.8628027779580822	2.3847897027770077	0
CD3D	2.7328690584716977	0.5	0
CD3E	-0.8648579046593243	0.03138272052096469	-0.7186172794790353
CD3EAP	-0.2500000000000001	-0.03800077336126262	-0.5000000000000001
CD3G	-0.792481250360578	-0.792481250360578	-0.396240625180289
CD4	1.425109929535273	0	1.0804820237218404
CD40	3.274919138714911	1.6785613794165308	0.25
CD40LG	-2.0793531534412173	-0.9988711297193767	-1.8293531534412173
CD44	-0.48464986383396425	-0.8808904890142533	-0.6308904890142533
CD46	1.910964047443681	0.646240625180289	2.1229632740824185
CD47	-0.964495248781893	0.9419319619842234	-0.31825462360160395
CD48	0	0.396240625180289	0.896240625180289
CD5	1.6573391550199024	2.9362084593748863	2.1961587113893803
CD52	0.08048202372184055	-0.353759374819711	-0.5
CD53	0.2186172794790353	-0.4619992266387375	-0.646240625180289
CD55	-1.0218657103125848	-0.37562508513229576	-1.4181063354928738
CD58	0.6232600028200292	-1.438721875540867	-1.042481250360578
CD59	1	0	0.396240625180289
CD5L	0.7660325843549289	0.6674628495769173	-0.8648579046593243
CD6	1.646240625180289	3.2485883592147147	0.8304820237218405
CD63	2.1518325784374026	-0.25	1
CD68	0.45183873051440104	0.14624062518028902	0.792481250360578
CD69	1.2813827205209647	1.5199317981176834	-0.2843758809374838
CD7	-1.0804820237218407	-1.0804820237218407	-0.6842413985415516
CD70	-0.48854907759671873	-1.2385490775967187	-1.2385490775967187
CD72	-0.017597331972849628	-0.30559810533411214	-0.3480793556946902
CD74	0	0.25	0
CD79A	1.146240625180289	1.340642519846177	-0.055598105334112025
CD79B	0.896240625180289	-1.146240625180289	-1.146240625180289
CD80	1.8565661886755245	2.669429910410252	0.646240625180289
CD81	0.5804820237218405	0	0.25
CD82	1.3304820237218404	0.9767226489021297	0.5
CD83	1.1570078056532604	2.86383180507614	-0.6148579046593243
CD84	-2.6218344038017953	-2.4274325091359072	-3.5736731343161967
CD86	1.5804820237218404	0.8304820237218405	0
CD8A	-0.8648579046593243	-0.36485790465932433	-0.07237665429874629
CD8B	-1.188721875540867	-0.43872187554086706	0.10375937481971098
CD9	-1.3808904890142533	-1.3808904890142533	-0.08840923865367523
CD93	0.4276233457012537	-0.6148579046593243	-0.8648579046593243
CD96	0	0.5	1.2267226489021295
CD97	1.3304820237218404	0	0.5804820237218405
CD99	-0.27061554004799326	-1.292481250360578	-1.042481250360578
CD99L2	-0.2500000000000001	-0.04816126948559907	-0.9342413985415516
CDA	1.451838730514401	0.5	0.896240625180289
CDADC1	0.5	0.25	0
CDAN1	-0.25	0.75	0
CDC123	-1.1148579046593243	-1.3648579046593243	-1.3648579046593243
CDC14A	0	1.5110985298396133	0
CDC14B	-0.701838730514401	-0.45183873051440104	-0.951838730514401
CDC16	-1.214495248781893	-1.214495248781893	-1.214495248781893
CDC20	0	0	0.25
CDC20B	1.451838730514401	0	0.8304820237218405
CDC23	-1.146240625180289	-0.3157586014584485	-1.146240625180289
CDC25A	-0.9003911170145715	-2.1928723673751493	-1.4428723673751496
CDC25B	0	0	0
CDC25C	0.6256250851322958	-1.3213505547155622	0.2387280276178655
CDC26	0	0.396240625180289	0
CDC27	0	0	0
CDC34	-1.201838730514401	-0.7018387305144009	-1.201838730514401
CDC37	0	0	0
CDC37L1	0	0	0.396240625180289
CDC40	-1.201838730514401	-0.7018387305144009	-1.201838730514401
CDC42	0.25	0.5	0
CDC42BPA	1.4181063354928738	0	0.25
CDC42BPB	0	0.896240625180289	0.25
CDC42BPG	2.0572046726239703	0.396240625180289	0
CDC42EP1	0.646240625180289	-0.08048202372184055	1.0175973319728495
CDC42EP2	0.75	1.188721875540867	0
CDC42EP3	0	0	0.25
CDC42EP4	0	0.75	0.5
CDC42EP5	0.25	0.8304820237218405	0
CDC42SE1	-1.1102230246251565e-16	-0.5980793556946902	-0.12135670679256061
CDC42SE2	0.646240625180289	0.25	0
CDC45	-0.6751099295352729	-0.17510992953527293	-0.6751099295352729
CDC5L	0	0.396240625180289	0
CDC6	0	0	0.5
CDC7	0	0	0.25
CDC73	0.08698082585507672	-0.36485790465932433	-0.6148579046593243
CDCA2	2.9052840283186603	1.834962500721156	0
CDCA3	0	0	0.701838730514401
CDCA4	-0.014145882091591844	-0.5288693043549839	-1.175109929535273
CDCA5	1.8729632740824185	0	0.25
CDCA7	0.396240625180289	0.8304820237218405	0.896240625180289
CDCA7L	1.3304820237218404	1.1148579046593243	0
CDCA8	0	0	0.396240625180289
CDCP1	0.25	0.5	1.0218657103125848
CDCP2	1.1751099295352732	0.5	1.042481250360578
CDH1	-0.8480793556946902	0.1737863546178946	-0.5980793556946902
CDH10	-1.188721875540867	0.03800077336126251	-0.486883145026466
CDH11	0.5804820237218405	0.701838730514401	0.896240625180289
CDH12	-0.9350601815497669	-1.5499180862090913	-0.9036774610288022
CDH13	0.903677461028802	0.3713567067925604	-0.2880007733612626
CDH15	0	2.1518325784374026	0.25
CDH16	0.6953399283811649	0.25	-0.896240625180289
CDH17	1.542481250360578	0	0.25
CDH18	1.175109929535273	0	0
CDH19	0	1.5323207542362416	0
CDH2	0.701838730514401	0	0.5804820237218405
CDH20	1	0	0
CDH22	0.0016283267396688395	-2.1969756398478575	-1.8432162650281467
CDH23	0	0	0
CDH24	-1.1148579046593243	-1.1148579046593243	-1.1148579046593243
CDH26	0.396240625180289	0	0
CDH3	1.903677461028802	1.188721875540867	0.701838730514401
CDH4	-1.0980793556946902	0.4686172794790351	-1.0980793556946902
CDH5	-1.188721875540867	-0.2119992266387375	-0.3582398518190265
CDH6	-1.5523633414072375	-2.1986039665875268	-2.1986039665875268
CDH7	0.701838730514401	1.0804820237218404	0.646240625180289
CDH8	0.396240625180289	1.396240625180289	0.5
CDH9	-0.055598105334112136	0.016778548964634155	-0.09807935569469017
CDHR1	0.5804820237218405	1.8729632740824187	0.396240625180289
CDHR2	0.5	0	0.396240625180289
CDHR3	-1.261826428694589	-1.8423084524164297	-1.9885490775967187
CDHR4	1.3729632740824185	0	0.25
CDHR5	-1.5731954373069614	-1.9036774610288019	-2.153677461028802
CDIP1	-1.8035797802001914	-2.3035797802001916	-2.3035797802001916
CDIPT	1.042481250360578	1.59807935569469	1.146240625180289
CDK1	1.9985883592147144	0	0
CDK10	0.396240625180289	0.5804820237218405	0.396240625180289
CDK11A	1.59807935569469	0	0.8648579046593243
CDK11B	-0.11090166286890368	-1.2718657103125848	-1.2718657103125848
CDK12	0	0.25	0.75
CDK13	2.7210426297771084	0	0.25
CDK14	1.9767226489021297	0	0.951838730514401
CDK15	1.2718657103125848	1	0
CDK16	2.0804820237218404	0.396240625180289	1.584962500721156
CDK17	1.4985883592147144	0.18424139854155153	-1.146240625180289
CDK18	0	1.5619818783608963	0
CDK19	0.75	0.396240625180289	0
CDK2	1.425109929535273	0.25	0
CDK20	-0.396240625180289	-0.896240625180289	-1.146240625180289
CDK2AP1	-0.31825462360160395	-1.214495248781893	-0.714495248781893
CDK2AP2	1.653677461028802	0.25	1.0804820237218404
CDK3	0	0.701838730514401	0.646240625180289
CDK4	0	0	0
CDK5	-0.75	-1.25	-0.548161269485599
CDK5R1	0	0.8304820237218405	0
CDK5R2	0.20183873051440093	0.1340132250600523	-0.43424139854155164
CDK5RAP1	-1.292481250360578	-1.9767226489021297	-2.3729632740824185
CDK5RAP2	0.9767226489021297	0.951838730514401	1.0804820237218404
CDK5RAP3	0	0	0.25
CDK6	0.03138272052096469	-0.8648579046593243	-1.1148579046593243
CDK7	-2.0271311141945425	-2.0271311141945425	-2.0271311141945425
CDK8	0	0.5804820237218405	0.25
CDK9	0	0	0
CDKAL1	1.9564016566534566	-0.14624062518028902	-0.9387218755408671
CDKL1	0.646240625180289	1.8119818783608963	0
CDKL2	0.396240625180289	0.25	0
CDKL3	-1.8628027779580822	-1.5090434031383713	-1.4665621527777932
CDKL4	1.98562862633481	1.6424639020827367	0.396240625180289
CDKL5	0.75	0.5	0
CDKN1A	1.2196734259444666	-0.26182642869458905	0.8419329461251219
CDKN1B	0.25	0	1.896240625180289
CDKN1C	1.3786432932074395	0.1286432932074395	-0.5175973319728496
CDKN2A	0	1.160964047443681	1.042481250360578
CDKN2AIP	-0.5923084524164297	0.20017279794414833	-0.8423084524164297
CDKN2AIPNL	0.792481250360578	0.396240625180289	0.951838730514401
CDKN2B	-1.862802777958082	-2.1128027779580822	-2.3628027779580822
CDKN2C	0.951838730514401	1.396240625180289	0.25
CDKN2D	1.3171222089814754	0.21562411906251622	-0.8648579046593243
CDKN3	2.157339155019902	0.5	0.896240625180289
CDNF	-2.0535797802001916	-2.0535797802001916	-1.7230977564783507
CDO1	1.0804820237218404	0.792481250360578	1.3304820237218407
CDON	-0.025417854473726353	-0.2697378353487053	-0.5152573583493899
CDPF1	2.2528068138558135	0.396240625180289	1.188721875540867
CDR2	1.5110985298396133	0.9767226489021296	0.5
CDR2L	-0.3157586014584485	-0.06575860145844847	-0.896240625180289
CDRT1	0.5	2.407339155019902	0.5
CDRT15	0.25	0	0.25
CDRT15L2	-1.146240625180289	1.203979233890257	-0.353759374819711
CDRT4	-0.674080902417215	-1.7970441764996337	-0.9432848016799227
CDS1	1.5110985298396133	1.188721875540867	0.5804820237218405
CDS2	1.201838730514401	1.896240625180289	0
CDSN	0	0.5	0.8304820237218405
CDT1	0.25	0	0.5
CDV3	0.25	1.3304820237218407	0
CDX1	-1.188721875540867	1.7032671433129996	-1.438721875540867
CDX2	3.078787390564075	0	0
CDX4	0.792481250360578	0.792481250360578	0.896240625180289
CDY2B	0.4342413985415515	0.22938445995200674	-0.542481250360578
CDYL	0	0.646240625180289	0.951838730514401
CDYL2	0.7826328907855562	-0.26109852983961335	-1.2610985298396133
CEA	0.8304820237218405	0.25	0.25
CEACAM1	0	0.396240625180289	0.25
CEACAM16	1.2718657103125848	1.80720467262397	0.701838730514401
CEACAM18	1.445339928381165	0.896240625180289	0.396240625180289
CEACAM19	0	0.646240625180289	0
CEACAM21	0	1.175109929535273	0.25
CEACAM3	0.2636119460055941	0.10721082470096865	-0.42510992953527293
CEACAM4	1.6424639020827367	0.792481250360578	0
CEACAM5	1.6229632740824187	1.214495248781893	0
CEACAM6	0.5	2.3534069822560433	2.0572046726239703
CEACAM7	0.646240625180289	0	0
CEACAM8	2.094302632597138	0	0
CEBPA	0.646240625180289	1.6751099295352732	0
CEBPB	-0.4157412531806073	0.08425874681939272	-0.5619818783608963
CEBPD	-0.43680848240500836	-1.1386472129194094	-1.3886472129194094
CEBPE	1.2718657103125848	2.1986039665875268	0
CEBPG	0.396240625180289	0.701838730514401	0
CEBPZ	0	0.646240625180289	0.25
CECR1	0.646240625180289	1.0804820237218407	0
CECR2	0.75	0.792481250360578	0
CECR5	2.564641508472483	0.396240625180289	0
CECR6	0.5	0	0
CEL	-0.04248125036057804	1.0804820237218407	-0.2119992266387375
CELA1	1.160964047443681	0.25	0
CELA2A	0.646240625180289	1.5666966351737255	0.5804820237218405
CELA2B	0.25	1.0804820237218407	0
CELA3A	-0.6842413985415516	0.5928897156529906	-0.1286432932074396
CELA3B	1	0.396240625180289	1.6751099295352732
CELF1	-1.4319801136407997	-0.5357394884605107	-1.1819801136407997
CELF2	-0.7018387305144009	-0.6213567067925604	-1.201838730514401
CELF3	0.701838730514401	0	0
CELF4	-0.896240625180289	-1.146240625180289	0.20183873051440104
CELF5	0	0.792481250360578	0
CELSR1	-1.1308904890142533	0.0958321598878763	-1.1308904890142533
CELSR2	-1.4181063354928738	-1.3376243117710334	-0.2911576754431997
CELSR3	0	0	0
CEMP1	-0.7647234222633922	-1.8452054459852327	-1.0952054459852327
CEND1	0.8553659421095693	0.012656518267492034	-0.20183873051440093
CENPA	-0.646240625180289	-0.4619992266387375	0.159357480153823
CENPB	1.0804820237218407	0	0
CENPBD1	0.396240625180289	0.9767226489021297	0
CENPC	-0.8648579046593243	-0.2186172794790353	-0.8648579046593243
CENPE	-1.214495248781893	-1.214495248781893	-0.5126565182674919
CENPF	0.25	1	1.6785613794165306
CENPH	0.25	0.8304820237218405	0
CENPI	-0.6887218755408671	-1.188721875540867	-0.3582398518190265
CENPJ	-0.9767226489021297	-0.9767226489021297	-0.22672264890212968
CENPK	-1.146240625180289	-1.146240625180289	-1.146240625180289
CENPL	0	0.25	0.25
CENPM	-1.6864885943483654	-2.0827292195286544	-2.0827292195286544
CENPN	-2.3699450660072747	-2.3699450660072747	-2.3699450660072747
CENPO	0	0	0.25
CENPP	0	0.5	0.75
CENPQ	0	0	0
CENPT	0.8304820237218405	0.396240625180289	0.5
CENPU	0.646240625180289	0.396240625180289	0
CENPV	-1.4181063354928738	-1.869945066007275	-1.1681063354928738
CENPW	0.396240625180289	0	0
CEP104	0.3383230664491744	0.16553259031090417	-1.5464666363278332
CEP112	1.542481250360578	0	0.396240625180289
CEP120	1.6023477340344252	2.2692038992627075	0.5
CEP128	0	0.25	0
CEP135	0.25	0.7718657103125848	-0.25
CEP152	1.6681063354928738	0	0
CEP164	0.75	0.5	0
CEP170	-0.10375937481971109	-0.5804820237218407	-1.0804820237218407
CEP170B	0	0.9767226489021297	0.8304820237218405
CEP19	-1.2610985298396133	-1.2610985298396133	-1.0110985298396133
CEP192	-1.2823207542362416	-1.2823207542362416	-1.2823207542362416
CEP250	2.09807935569469	0.396240625180289	0
CEP290	0	0	0
CEP350	1	1.3729632740824187	0.896240625180289
CEP41	-0.25	0.33048202372184055	-0.25
CEP44	0	0.25	0
CEP55	0.25	1.292481250360578	1.0804820237218407
CEP57	1.2385490775967187	0.701838730514401	1.688721875540867
CEP57L1	-1.160964047443681	-1.160964047443681	-1.160964047443681
CEP63	0	0	0
CEP68	-0.5946279058134324	-1.175109929535273	-1.175109929535273
CEP70	0.25	0.396240625180289	0
CEP72	1.6148579046593243	0.5804820237218405	0.25
CEP76	2.2443199808749794	1.73562862633481	0.5804820237218405
CEP78	2.7638206088752972	0.701838730514401	1.451838730514401
CEP85	1.451838730514401	0.5804820237218405	0.5804820237218405
CEP85L	-1.503853763096672	-1.607613137916383	-2.107613137916383
CEP89	-0.4999999999999999	-0.45183873051440093	-0.9518387305144009
CEP95	1.5474561397200044	0.25	0.25
CEP97	-0.8304820237218407	0.6751099295352729	-0.08048202372184066
CEPT1	-1.2267226489021297	0.9483872806331434	-1.2267226489021297
CER1	2.481203125901445	0	0
CERCAM	-0.21199922663873738	0.8331438347717177	-0.18872187554086706
CERK	0.5167785489646342	0.16301917414492317	-0.20183873051440115
CERKL	-0.43424139854155164	-0.8304820237218407	-1.0804820237218407
CERS1	0.646240625180289	0.5804820237218405	1.1751099295352732
CERS2	-0.542481250360578	-1.042481250360578	-0.542481250360578
CERS3	-1.6938797087338997	-2.486360959094478	-2.486360959094478
CERS4	1.3213505547155622	1.042481250360578	0.396240625180289
CERS5	0	0	0.25
CERS6	0.896240625180289	0.8304820237218405	0.75
CES1	0.03281113331956309	0.7748839183877285	0.6286432932074394
CES2	0	0.792481250360578	0.25
CES3	0.5	4.250703753901764	1.292481250360578
CES4A	0	0	0.5804820237218405
CES5A	-0.25	1.2267226489021295	0.675109929535273
CETN1	0.25	0.792481250360578	1.2385490775967187
CETN2	1	1.5666966351737255	0.5
CETN3	1.292481250360578	1.8213505547155622	0.25
CETP	1.3648579046593243	0	0.396240625180289
CFB	-0.9885490775967187	-1.2385490775967187	-0.3423084524164297
CFC1	0	0	0.5
CFC1B	0	0	0.5
CFD	1.0804820237218404	1.3648579046593243	0.5
CFDP1	1.292481250360578	0	0.5
CFH	0.5804820237218405	0	0.792481250360578
CFHR1	1.188721875540867	0.396240625180289	0.75
CFHR2	1.910964047443681	0.25	0
CFHR3	-0.10375937481971098	-0.5	-1.25
CFHR4	2.0218657103125848	1.292481250360578	1.2267226489021295
CFHR5	-0.5980793556946902	-1.0980793556946902	-1.0980793556946902
CFI	0	0.396240625180289	0.5
CFL1	0.25	0	0
CFL2	-0.236883145026466	-0.3582398518190265	-0.9387218755408671
CFLAR	0	0	0
CFP	0.701838730514401	0.646240625180289	1.3729632740824185
CFTR	0.5	0.25	0
CGA	0.646240625180289	0.7813827205209647	-0.3359886003043403
CGB1	0.25	1.8729632740824187	0.9767226489021297
CGGBP1	2.1573391550199026	0.7352765777366079	-0.5804820237218405
CGN	-2.139605178317166	-2.389605178317166	-1.889605178317166
CGNL1	0.75	0.75	0
CGREF1	2.064346960673163	0.951838730514401	1.3648579046593243
CGRRF1	1	0	0.396240625180289
CH25H	-1.2610985298396133	-1.2610985298396133	-0.3092597993252123
CHAC1	-0.792481250360578	-0.396240625180289	-0.792481250360578
CHAC2	-1.0980793556946902	-1.0980793556946902	-0.45183873051440115
CHAD	-2.0258219521030054	-2.0258219521030054	-1.7758219521030054
CHADL	-0.25	-0.25	0
CHAF1A	0	0	0
CHAF1B	0.5	0	0
CHAMP1	1.6148579046593243	0.792481250360578	0
CHAT	0.5804820237218405	0.925109929535273	1.09807935569469
CHCHD1	0.5	0.5	0
CHCHD10	1.8213505547155622	0.896240625180289	0.8304820237218405
CHCHD2	1.1308904890142533	0.646240625180289	1.2823207542362416
CHCHD3	1.0804820237218404	0	0
CHCHD4	-1.214495248781893	-1.214495248781893	-1.214495248781893
CHCHD5	0.396240625180289	0	0.5
CHCHD6	0.9767226489021296	1.75	0.5
CHCHD7	-0.36848279708310305	-0.757286586414879	-1.2961061427843568
CHD1	-2.042481250360578	-1.090642519846177	-1.4619992266387376
CHD1L	1.34807935569469	0	0
CHD2	0	0	0
CHD3	-0.6308904890142533	-0.6308904890142533	0.5300735584294278
CHD4	-0.8648579046593243	-1.2610985298396133	-0.7610985298396133
CHD5	1.188721875540867	0.5	0.25
CHD6	1.2823207542362416	0	0
CHD7	-0.25	1.3304820237218407	0.25
CHD8	1.3304820237218404	0.25	0
CHD9	-0.5	-1	0.542481250360578
CHDH	0.951838730514401	1.451838730514401	0.25
CHEK1	0	0	0
CHEK2	0	0	0
CHERP	0.8648579046593243	0	0
CHFR	-1.7823207542362414	-1.6609640474436809	-1.466562152777793
CHGA	0.9767226489021297	0	0.25
CHGB	0	0.646240625180289	0
CHI3L1	0.18680848240500847	-1.201838730514401	-1.201838730514401
CHI3L2	-0.19440189466588798	-0.5	0.10375937481971098
CHIA	0.5804820237218405	1.2718657103125848	0
CHIC1	-0.6307893040619211	-0.3092597993252122	-2.19982040538048
CHIC2	1.146240625180289	0.25	0.5
CHID1	1.175109929535273	0	0
CHIT1	-1.0980793556946902	-1.0980793556946902	-0.45183873051440115
CHKA	-0.9272709531375858	-0.6858248819720641	-2.0310303279572968
CHKB	0	3.06478869221671	0
CHL1	1.1360801290559526	0.7788693043549839	0.792481250360578
CHM	1.2385490775967187	1.7555919532571136	1.0804820237218404
CHML	1.214495248781893	0.646240625180289	-0.25
CHMP1A	0.25	0	0
CHMP1B	-1.2119992266387376	-1.3673713208253049	-1.5
CHMP2A	0	0.5	0
CHMP2B	0.25	0.8648579046593243	0.396240625180289
CHMP4A	0.026728800979127998	-0.36951182420116113	-0.6751099295352732
CHMP4B	0.5	0	0
CHMP4C	1.6785613794165308	1.695339928381165	0.8304820237218405
CHMP5	0	0	0
CHMP6	0	0	0
CHMP7	0.5804820237218405	0.5	0.646240625180289
CHN1	1.25	1.542481250360578	1.0804820237218404
CHN2	0	0	1.0804820237218404
CHODL	0	1.09807935569469	-0.896240625180289
CHORDC1	0.896240625180289	0.8648579046593243	0
CHP1	1.9130191741449232	0.5804820237218405	-0.701838730514401
CHP2	0	2.1609640474436813	0.646240625180289
CHPF	0.396240625180289	0.646240625180289	0
CHPF2	-1.4073391550199024	-1.2055004245055012	-1.438721875540867
CHPT1	-0.14624062518028913	-0.45183873051440115	-0.5980793556946902
CHRAC1	-1.2718657103125848	-1.2718657103125848	-1.2718657103125848
CHRD	0.925109929535273	1.146240625180289	0.5804820237218405
CHRDL1	0.701838730514401	0	1.201838730514401
CHRDL2	1.688721875540867	0	0
CHRFAM7A	-0.14091299861893614	-0.2119992266387376	-1.2018387305144012
CHRM1	0.25	0	0
CHRM2	-0.18974797512405128	-0.5343758809374838	-0.6148579046593243
CHRM3	-1.160964047443681	-0.6609640474436811	-0.7647234222633921
CHRM4	0.896240625180289	-0.45751874963942196	-1
CHRM5	0.20183873051440115	-1.146240625180289	-0.06575860145844847
CHRNA1	1.1148579046593243	0.896240625180289	1.9233717393748313
CHRNA10	1.201838730514401	0.646240625180289	0
CHRNA2	0.396240625180289	1.7610985298396133	0.646240625180289
CHRNA3	0.701838730514401	0.396240625180289	0.396240625180289
CHRNA4	0	0	1.3729632740824185
CHRNA5	0.646240625180289	0.8648579046593243	0.5
CHRNA6	-0.035504751218107033	-0.16951797627815945	-1
CHRNA7	0.5	1.695339928381165	1.042481250360578
CHRNA9	-0.055598105334111914	0.5906425198461771	-0.9518387305144009
CHRNB1	0.6615907613463248	0.926314183609717	-1.1308904890142533
CHRNB2	-0.06575860145844836	-0.4619992266387375	-0.792481250360578
CHRNB3	0.8648579046593243	0	0
CHRNB4	-0.26109852983961335	0.6640113996956597	-0.2843758809374838
CHRND	1.8327292195286544	0.951838730514401	0
CHRNE	-1.188721875540867	0.11687622979324486	-2.0368012312355575
CHRNG	0.701838730514401	0	0
CHST1	0.646240625180289	0	0.25
CHST10	0	0.896240625180289	0
CHST11	2.314346960673163	1.292481250360578	0.646240625180289
CHST12	0.792481250360578	1.146240625180289	0
CHST13	0.25	0.25	0.75
CHST14	0.2119992266387376	-0.9109640474436811	-0.5804820237218405
CHST15	-0.25	0.1229632740824187	-0.10375937481971098
CHST2	0	0	0
CHST3	1.146240625180289	2.807730272034474	-0.25
CHST4	0.646240625180289	1.8729632740824187	0.25
CHST5	-0.5	-0.16951797627815934	-1.146240625180289
CHST6	1.7201045960618317	0.25810536942309437	-0.4130191741449233
CHST7	0.75	1.9285613794165306	1.2823207542362416
CHST8	-0.03573948846051067	-0.4319801136407997	-0.10149808991895914
CHST9	0	0	0
CHSY1	0	0	0
CHSY3	-0.5804820237218407	-1.0804820237218407	-0.18424139854155164
CHTF18	1.8072046726239703	0.5	0.25
CHTF8	0.25	0.5804820237218405	0.25
CHTOP	-1.214495248781893	-0.568254623601604	-1.214495248781893
CHUK	0.26472342226339207	-0.12053792378434525	-1.8648579046593243
CHURC1	-1.2267226489021297	-0.14624062518028913	-0.7267226489021297
CHURC1-FNTB	-1.9036774610288019	-1.9036774610288019	-1.9036774610288019
CIAO1	0.8304820237218405	0.646240625180289	0
CIAPIN1	0.25	0	0
CIB1	0.08698082585507672	0.08698082585507672	-0.8648579046593243
CIB2	0.951838730514401	0.646240625180289	0
CIB3	1.6871552743167841	-0.5961659625588314	-1.3886472129194094
CIB4	-0.3840132250600524	-0.6340132250600524	-0.964495248781893
CIC	1.4159784605289945	-0.5804820237218407	-0.8304820237218407
CIDEA	0.75	1.396240625180289	0
CIDEB	0	0.701838730514401	0
CIDEC	0.15036265587743136	0.05737046153069181	-0.818254623601604
CIITA	1.662762922794732	1.4073391550199024	1.3304820237218404
CILP	0.25	0.792481250360578	0.25
CILP2	1.0980793556946902	0.5	0
CINP	0.5516127193668566	-0.6751099295352729	-1.175109929535273
CIPC	1.4251099295352732	0.646240625180289	2.548073203617692
CIR1	0.75	0.5	0.25
CIRBP	-0.7267226489021297	-0.5248839183877286	-0.8304820237218407
CIRH1A	-1.639605178317166	-1.2915258226224757	-1.5247472736578416
CISD1	-1.2517298534849477	0.1303648896037496	-2.1768397830202204
CISD2	0.75	0.896240625180289	0
CISH	-0.9109640474436811	0.7119992266387375	-0.9109640474436811
CIT	-0.9518387305144009	-1.201838730514401	-0.9518387305144009
CITED1	-0.4157412531806073	-0.48149985463905576	0.302876026298428
CITED2	0.5	0	0
CITED4	-1.1118647442428053	-1.7267226489021297	-1.9767226489021297
CIZ1	0.701838730514401	1.175109929535273	0
CKAP2	-0.08840923865367523	-0.8808904890142533	-0.23464986383396425
CKAP2L	-1.201838730514401	-0.22511608161227137	-0.3713567067925604
CKAP4	0	0.5804820237218405	1.201838730514401
CKAP5	-1.188721875540867	-1.188721875540867	-1.188721875540867
CKB	0.792481250360578	0.75	0.396240625180289
CKM	-1.438721875540867	-1.3582398518190266	-1.792481250360578
CKMT1A	0	0.5	0.25
CKMT2	0.5804820237218405	0.25	0.25
CKS1B	-0.06825462360160395	-0.17201399842131493	0.4391822122469091
CKS2	-0.0946279058134325	-0.925109929535273	-0.925109929535273
CLASP1	0	0.5804820237218405	0.5
CLASP2	0.937115308251009	-0.9109640474436811	-0.36848279708310305
CLASRP	0.701838730514401	0	0
CLC	1.744319980874979	1.2610985298396133	0.792481250360578
CLCA1	-0.896240625180289	-0.896240625180289	-0.646240625180289
CLCA2	-0.1541678401121236	-1.1308904890142533	-0.6308904890142533
CLCA4	0	0.396240625180289	0
CLCC1	0.792481250360578	0	0.396240625180289
CLCF1	0	0	0.25
CLCN1	0.5804820237218405	0.5	1.4767226489021297
CLCN2	0	0.5804820237218405	0.8304820237218405
CLCN3	0.25	0.03800077336126251	-0.646240625180289
CLCN4	1.175109929535273	0.75	0.646240625180289
CLCN5	1	2.3072046726239703	0.25
CLCN6	-1.201838730514401	0.6483811285561452	-0.7018387305144009
CLCN7	0.5804820237218405	0.792481250360578	0
CLCNKA	0.2242266267589741	-0.46449524878189297	0.035504751218107033
CLCNKB	-0.2788693043549839	-1.175109929535273	-1.175109929535273
CLDN1	1.0192038992627075	0.876948660049674	-0.5
CLDN10	1.042481250360578	0.5	0.75
CLDN11	-0.8304820237218407	-0.25	-1.2267226489021297
CLDN12	1.0323207542362416	-0.03138272052096469	-0.896240625180289
CLDN14	0.951838730514401	0.5	0.25
CLDN15	-1.2267226489021297	0.055598105334111914	-0.4767226489021297
CLDN16	0.646240625180289	-0.792481250360578	-0.396240625180289
CLDN17	2.071350554715562	0.8304820237218405	0
CLDN18	1.403677461028802	0.75	1.146240625180289
CLDN19	0	0.8648579046593243	0.396240625180289
CLDN2	0.4323381025140828	-1.0619818783608963	-1.0619818783608963
CLDN20	0	0.75	0
CLDN22	0	1.042481250360578	0
CLDN23	0	0.5804820237218405	0
CLDN24	2.964929368845974	-0.7293844599520067	-1.1256250851322958
CLDN25	1.396240625180289	0.646240625180289	0
CLDN3	-0.396240625180289	-1.146240625180289	-1.146240625180289
CLDN4	0.25	0.701838730514401	0.646240625180289
CLDN5	0.9767226489021296	0	0
